ayah_id,word_position,word,root_letters,root_id
2:60,27,لأرض,,
2:60,28,مفسدين,فسد,1279.0
2:61,1,وإذ,,
2:61,2,قلتم,,
2:61,3,يموسى,,
2:61,4,لن,,
2:61,5,نصبر,صبر,928.0
2:61,6,على,,
2:61,7,طعام,,
2:61,8,وحد,وحد,1810.0
2:61,9,فدع,,
2:61,10,لنا,,
2:61,11,ربك,,
2:61,12,يخرج,خرج,433.0
2:61,13,لنا,,
2:61,14,مما,,
2:61,15,تنبت,نبت,1623.0
2:61,16,لأرض,,
2:61,17,من,,
2:61,18,بقلها,بقل,156.0
2:61,19,وقثائها,,
2:61,20,وفومها,فوم,1323.0
2:61,21,وعدسها,وعد,1843.0
2:61,22,وبصلها,بصل,132.0
2:61,23,قال,,
2:61,24,أتستبدلون,بدل,102.0
2:61,25,لذى,,
2:61,26,هو,هو,1783.0
2:61,27,أدنى,,
2:61,28,بلذى,,
2:61,29,هو,هو,1783.0
2:61,30,خير,,
2:61,31,هبطوا,هبط,1746.0
2:61,32,مصرا,مصر,1589.0
2:61,33,فإن,,
2:61,34,لكم,,
2:61,35,ما,,
2:61,36,سألتم,,
2:61,37,وضربت,ضرب,997.0
2:61,38,عليهم,,
2:61,39,لذلة,,
2:61,40,ولمسكنة,لمس,1543.0
2:61,41,وباءو,,
2:61,42,بغضب,غضب,1210.0
2:61,43,من,,
2:61,44,لله,,
2:61,45,ذلك,,
2:61,46,بأنهم,,
2:61,47,كانوا,,
2:61,48,يكفرون,كفر,1462.0
2:61,49,بـايت,,
2:61,50,لله,,
2:61,51,ويقتلون,يقت,1878.0
2:61,52,لنبين,,
2:61,53,بغير,غير,1240.0
2:61,54,لحق,لحق,1505.0
2:61,55,ذلك,,
2:61,56,بما,,
2:61,57,عصوا,عصو,1128.0
2:61,58,وكانوا,,
2:61,59,يعتدون,عتد,1080.0
2:62,1,إن,,
2:62,2,لذين,,
2:62,3,ءامنوا,منو,1609.0
2:62,4,ولذين,,
2:62,5,هادوا,,
2:62,6,ولنصرى,نصر,1674.0
2:62,7,ولصبـين,,
2:62,8,من,,
2:62,9,ءامن,,
2:62,10,بلله,بلل,166.0
2:62,11,وليوم,ولي,1865.0
2:62,12,لءاخر,,
2:62,13,وعمل,عمل,1158.0
2:62,14,صلحا,صلح,964.0
2:62,15,فلهم,لهم,1548.0
2:62,16,أجرهم,,
2:62,17,عند,عند,1164.0
2:62,18,ربهم,,
2:62,19,ولا,,
2:62,20,خوف,خوف,491.0
2:62,21,عليهم,,
2:62,22,ولا,,
2:62,23,هم,,
2:62,24,يحزنون,حزن,345.0
2:63,1,وإذ,,
2:63,2,أخذنا,,
2:63,3,ميثقكم,,
2:63,4,ورفعنا,رفع,642.0
2:63,5,فوقكم,فوق,1322.0
2:63,6,لطور,طور,1053.0
2:63,7,خذوا,,
2:63,8,ما,,
2:63,9,ءاتينكم,تين,208.0
2:63,10,بقوة,بقو,157.0
2:63,11,وذكروا,ذكر,566.0
2:63,12,ما,,
2:63,13,فيه,,
2:63,14,لعلكم,,
2:63,15,تتقون,,
2:64,1,ثم,,
2:64,2,توليتم,ولي,1865.0
2:64,3,من,,
2:64,4,بعد,بعد,143.0
2:64,5,ذلك,,
2:64,6,فلولا,,
2:64,7,فضل,فضل,1291.0
2:64,8,لله,,
2:64,9,عليكم,,
2:64,10,ورحمته,رحم,606.0
2:64,11,لكنتم,,
2:64,12,من,,
2:64,13,لخسرين,خسر,445.0
2:65,1,ولقد,,
2:65,2,علمتم,علم,1152.0
2:65,3,لذين,,
2:65,4,عتدوا,عتد,1080.0
2:65,5,منكم,,
2:65,6,فى,,
2:65,7,لسبت,سبت,740.0
2:65,8,فقلنا,,
2:65,9,لهم,لهم,1548.0
2:65,10,كونوا,كون,1489.0
2:65,11,قردة,قرد,1352.0
2:65,12,خسـين,سين,852.0
2:66,1,فجعلنها,جعل,275.0
2:66,2,نكلا,نكل,1725.0
2:66,3,لما,,
2:66,4,بين,,
2:66,5,يديها,,
2:66,6,وما,,
2:66,7,خلفها,خلف,472.0
2:66,8,وموعظة,وعظ,1844.0
2:66,9,للمتقين,,
2:67,1,وإذ,,
2:67,2,قال,,
2:67,3,موسى,,
2:67,4,لقومه,قوم,1419.0
2:67,5,إن,,
2:67,6,لله,,
2:67,7,يأمركم,ركم,657.0
2:67,8,أن,,
2:67,9,تذبحوا,ذبح,555.0
2:67,10,بقرة,بقر,153.0
2:67,11,قالوا,,
2:67,12,أتتخذنا,,
2:67,13,هزوا,,
2:67,14,قال,,
2:67,15,أعوذ,عوذ,1174.0
2:67,16,بلله,بلل,166.0
2:67,17,أن,,
2:67,18,أكون,كون,1489.0
2:67,19,من,,
2:67,20,لجهلين,جهل,299.0
2:68,1,قالوا,,
2:68,2,دع,,
2:68,3,لنا,,
2:68,4,ربك,,
2:68,5,يبين,,
2:68,6,لنا,,
2:68,7,ما,,
2:68,8,هى,,
2:68,9,قال,,
2:68,10,إنه,,
2:68,11,يقول,قول,1418.0
2:68,12,إنها,,
2:68,13,بقرة,بقر,153.0
2:68,14,لا,,
2:68,15,فارض,,
2:68,16,ولا,,
2:68,17,بكر,بكر,158.0
2:68,18,عوان,,
2:68,19,بين,,
2:68,20,ذلك,,
2:68,21,ففعلوا,فعل,1297.0
2:68,22,ما,,
2:68,23,تؤمرون,مرو,1578.0
2:69,1,قالوا,,
2:69,2,دع,,
2:69,3,لنا,,
2:69,4,ربك,,
2:69,5,يبين,,
2:69,6,لنا,,
2:69,7,ما,,
2:69,8,لونها,لون,1553.0
2:69,9,قال,,
2:69,10,إنه,,
2:69,11,يقول,قول,1418.0
2:69,12,إنها,,
2:69,13,بقرة,بقر,153.0
2:69,14,صفراء,صفر,958.0
2:69,15,فاقع,,
2:69,16,لونها,لون,1553.0
2:69,17,تسر,,
2:69,18,لنظرين,نظر,1687.0
2:70,1,قالوا,,
2:70,2,دع,,
2:70,3,لنا,,
2:70,4,ربك,,
2:70,5,يبين,,
2:70,6,لنا,,
2:70,7,ما,,
2:70,8,هى,,
2:70,9,إن,,
2:70,10,لبقر,بقر,153.0
2:70,11,تشبه,شبه,856.0
2:70,12,علينا,,
2:70,13,وإنا,,
2:70,14,إن,,
2:70,15,شاء,,
2:70,16,لله,,
2:70,17,لمهتدون,دون,550.0
2:71,1,قال,,
2:71,2,إنه,,
2:71,3,يقول,قول,1418.0
2:71,4,إنها,,
2:71,5,بقرة,بقر,153.0
2:71,6,لا,,
2:71,7,ذلول,,
2:71,8,تثير,,
2:71,9,لأرض,,
2:71,10,ولا,,
2:71,11,تسقى,سقى,803.0
2:71,12,لحرث,حرث,331.0
2:71,13,مسلمة,سلم,817.0
2:71,14,لا,,
2:71,15,شية,,
2:71,16,فيها,,
2:71,17,قالوا,,
2:71,18,لـن,,
2:71,19,جئت,,
2:71,20,بلحق,لحق,1505.0
2:71,21,فذبحوها,ذبح,555.0
2:71,22,وما,,
2:71,23,كادوا,,
2:71,24,يفعلون,فعل,1297.0
2:72,1,وإذ,,
2:72,2,قتلتم,قتل,1336.0
2:72,3,نفسا,نفس,1702.0
2:72,4,فدرتم,,
2:72,5,فيها,,
2:72,6,ولله,,
2:72,7,مخرج,مخر,1569.0
2:72,8,ما,,
2:72,9,كنتم,,
2:72,10,تكتمون,كتم,1431.0
2:73,1,فقلنا,,
2:73,2,ضربوه,ضرب,997.0
2:73,3,ببعضها,بعض,145.0
2:73,4,كذلك,,
2:73,5,يحى,,
2:73,6,لله,,
2:73,7,لموتى,موت,1613.0
2:73,8,ويريكم,,
2:73,9,ءايته,,
2:73,10,لعلكم,,
2:73,11,تعقلون,عقل,1146.0
2:74,1,ثم,,
2:74,2,قست,,
2:74,3,قلوبكم,بكم,160.0
2:74,4,من,,
2:74,5,بعد,بعد,143.0
2:74,6,ذلك,,
2:74,7,فهى,,
2:74,8,كلحجارة,كلح,1468.0
2:74,9,أو,,
2:74,10,أشد,,
2:74,11,قسوة,قسو,1367.0
2:74,12,وإن,,
2:74,13,من,,
2:74,14,لحجارة,,
2:74,15,لما,,
2:74,16,يتفجر,فجر,1254.0
2:74,17,منه,,
2:74,18,لأنهر,,
2:74,19,وإن,,
2:74,20,منها,,
2:74,21,لما,,
2:74,22,يشقق,شقق,895.0
2:74,23,فيخرج,خرج,433.0
2:74,24,منه,,
2:74,25,لماء,,
2:74,26,وإن,,
2:74,27,منها,,
2:74,28,لما,,
2:74,29,يهبط,هبط,1746.0
2:74,30,من,,
2:74,31,خشية,,
2:74,32,لله,,
2:74,33,وما,,
2:74,34,لله,,
2:74,35,بغفل,غفل,1217.0
2:74,36,عما,,
2:74,37,تعملون,عمل,1158.0
2:75,1,أفتطمعون,طمع,1047.0
2:75,2,أن,,
2:75,3,يؤمنوا,منو,1609.0
2:75,4,لكم,,
2:75,5,وقد,وقد,1853.0
2:75,6,كان,,
2:75,7,فريق,,
2:75,8,منهم,,
2:75,9,يسمعون,سمع,820.0
2:75,10,كلم,كلم,1471.0
2:75,11,لله,,
2:75,12,ثم,,
2:75,13,يحرفونه,حرف,338.0
2:75,14,من,,
2:75,15,بعد,بعد,143.0
2:75,16,ما,,
2:75,17,عقلوه,عقل,1146.0
2:75,18,وهم,,
2:75,19,يعلمون,علم,1152.0
2:76,1,وإذا,,
2:76,2,لقوا,,
2:76,3,لذين,,
2:76,4,ءامنوا,منو,1609.0
2:76,5,قالوا,,
2:76,6,ءامنا,,
2:76,7,وإذا,,
2:76,8,خلا,,
2:76,9,بعضهم,بعض,145.0
2:76,10,إلى,,
2:76,11,بعض,بعض,145.0
2:76,12,قالوا,,
2:76,13,أتحدثونهم,حدث,325.0
2:76,14,بما,,
2:76,15,فتح,فتح,1247.0
2:76,16,لله,,
2:76,17,عليكم,,
2:76,18,ليحاجوكم,,
2:76,19,به,,
2:76,20,عند,عند,1164.0
2:76,21,ربكم,بكم,160.0
2:76,22,أفلا,,
2:76,23,تعقلون,عقل,1146.0
2:77,1,أولا,,
2:77,2,يعلمون,علم,1152.0
2:77,3,أن,,
2:77,4,لله,,
2:77,5,يعلم,علم,1152.0
2:77,6,ما,,
2:77,7,يسرون,يسر,1877.0
2:77,8,وما,,
2:77,9,يعلنون,علن,1153.0
2:78,1,ومنهم,,
2:78,2,أميون,,
2:78,3,لا,,
2:78,4,يعلمون,علم,1152.0
2:78,5,لكتب,كتب,1429.0
2:78,6,إلا,,
2:78,7,أمانى,,
2:78,8,وإن,,
2:78,9,هم,,
2:78,10,إلا,,
2:78,11,يظنون,نون,1742.0
2:79,1,فويل,ويل,1872.0
2:79,2,للذين,,
2:79,3,يكتبون,كتب,1429.0
2:79,4,لكتب,كتب,1429.0
2:79,5,بأيديهم,,
2:79,6,ثم,,
2:79,7,يقولون,قول,1418.0
2:79,8,هذا,,
2:79,9,من,,
2:79,10,عند,عند,1164.0
2:79,11,لله,,
2:79,12,ليشتروا,,
2:79,13,به,,
2:79,14,ثمنا,ثمن,232.0
2:79,15,قليلا,ليل,1556.0
2:79,16,فويل,ويل,1872.0
2:79,17,لهم,لهم,1548.0
2:79,18,مما,,
2:79,19,كتبت,تبت,185.0
2:79,20,أيديهم,,
2:79,21,وويل,ويل,1872.0
2:79,22,لهم,لهم,1548.0
2:79,23,مما,,
2:79,24,يكسبون,كسب,1447.0
2:80,1,وقالوا,,
2:80,2,لن,,
2:80,3,تمسنا,,
2:80,4,لنار,,
2:80,5,إلا,,
2:80,6,أياما,,
2:80,7,معدودة,عدو,1097.0
2:80,8,قل,,
2:80,9,أتخذتم,,
2:80,10,عند,عند,1164.0
2:80,11,لله,,
2:80,12,عهدا,عهد,1169.0
2:80,13,فلن,فلن,1310.0
2:80,14,يخلف,خلف,472.0
2:80,15,لله,,
2:80,16,عهده,عهد,1169.0
2:80,17,أم,,
2:80,18,تقولون,قول,1418.0
2:80,19,على,,
2:80,20,لله,,
2:80,21,ما,,
2:80,22,لا,,
2:80,23,تعلمون,علم,1152.0
2:81,1,بلى,,
2:81,2,من,,
2:81,3,كسب,كسب,1447.0
2:81,4,سيئة,,
2:81,5,وأحطت,,
2:81,6,به,,
2:81,7,خطيـته,,
2:81,8,فأولئك,,
2:81,9,أصحب,صحب,933.0
2:81,10,لنار,,
2:81,11,هم,,
2:81,12,فيها,,
2:81,13,خلدون,خلد,468.0
2:82,1,ولذين,,
2:82,2,ءامنوا,منو,1609.0
2:82,3,وعملوا,عمل,1158.0
2:82,4,لصلحت,صلح,964.0
2:82,5,أولئك,,
2:82,6,أصحب,صحب,933.0
2:82,7,لجنة,,
2:82,8,هم,,
2:82,9,فيها,,
2:82,10,خلدون,خلد,468.0
2:83,1,وإذ,,
2:83,2,أخذنا,,
2:83,3,ميثق,,
2:83,4,بنى,,
2:83,5,إسرءيل,,
2:83,6,لا,,
2:83,7,تعبدون,عبد,1073.0
2:83,8,إلا,,
2:83,9,لله,,
2:83,10,وبلولدين,وبل,1798.0
2:83,11,إحسانا,,
2:83,12,وذى,,
2:83,13,لقربى,قرب,1350.0
2:83,14,وليتمى,ولي,1865.0
2:83,15,ولمسكين,لمس,1543.0
2:83,16,وقولوا,قول,1418.0
2:83,17,للناس,,
2:83,18,حسنا,حسن,351.0
2:83,19,وأقيموا,,
2:83,20,لصلوة,صلو,967.0
2:83,21,وءاتوا,,
2:83,22,لزكوة,زكو,709.0
2:83,23,ثم,,
2:83,24,توليتم,ولي,1865.0
2:83,25,إلا,,
2:83,26,قليلا,ليل,1556.0
2:83,27,منكم,,
2:83,28,وأنتم,,
2:83,29,معرضون,عرض,1105.0
2:84,1,وإذ,,
2:84,2,أخذنا,,
2:84,3,ميثقكم,,
2:84,4,لا,,
2:84,5,تسفكون,سفك,794.0
2:84,6,دماءكم,,
2:84,7,ولا,,
2:84,8,تخرجون,خرج,433.0
2:84,9,أنفسكم,نفس,1702.0
2:84,10,من,,
2:84,11,ديركم,ركم,657.0
2:84,12,ثم,,
2:84,13,أقررتم,قرر,1353.0
2:84,14,وأنتم,,
2:84,15,تشهدون,شهد,911.0
2:85,1,ثم,,
2:85,2,أنتم,,
2:85,3,هؤلاء,,
2:85,4,تقتلون,قتل,1336.0
2:85,5,أنفسكم,نفس,1702.0
2:85,6,وتخرجون,خرج,433.0
2:85,7,فريقا,,
2:85,8,منكم,,
2:85,9,من,,
2:85,10,ديرهم,,
2:85,11,تظهرون,,
2:85,12,عليهم,,
2:85,13,بلإثم,,
2:85,14,ولعدون,عدو,1097.0
2:85,15,وإن,,
2:85,16,يأتوكم,,
2:85,17,أسرى,,
2:85,18,تفدوهم,,
2:85,19,وهو,هو,1783.0
2:85,20,محرم,حرم,341.0
2:85,21,عليكم,,
2:85,22,إخراجهم,,
2:85,23,أفتؤمنون,منو,1609.0
2:85,24,ببعض,بعض,145.0
2:85,25,لكتب,كتب,1429.0
2:85,26,وتكفرون,كفر,1462.0
2:85,27,ببعض,بعض,145.0
2:85,28,فما,,
2:85,29,جزاء,,
2:85,30,من,,
2:85,31,يفعل,فعل,1297.0
2:85,32,ذلك,,
2:85,33,منكم,,
2:85,34,إلا,,
2:85,35,خزى,,
2:85,36,فى,,
2:85,37,لحيوة,,
2:85,38,لدنيا,لدن,1510.0
2:85,39,ويوم,يوم,1884.0
2:85,40,لقيمة,,
2:85,41,يردون,دون,550.0
2:85,42,إلى,,
2:85,43,أشد,,
2:85,44,لعذاب,,
2:85,45,وما,,
2:85,46,لله,,
2:85,47,بغفل,غفل,1217.0
2:85,48,عما,,
2:85,49,تعملون,عمل,1158.0
2:86,1,أولئك,,
2:86,2,لذين,,
2:86,3,شتروا,,
2:86,4,لحيوة,,
2:86,5,لدنيا,لدن,1510.0
2:86,6,بلءاخرة,,
2:86,7,فلا,,
2:86,8,يخفف,خفف,466.0
2:86,9,عنهم,,
2:86,10,لعذاب,,
2:86,11,ولا,,
2:86,12,هم,,
2:86,13,ينصرون,نصر,1674.0
2:87,1,ولقد,,
2:87,2,ءاتينا,تين,208.0
2:87,3,موسى,,
2:87,4,لكتب,كتب,1429.0
2:87,5,وقفينا,وقف,1857.0
2:87,6,من,,
2:87,7,بعده,بعد,143.0
2:87,8,بلرسل,رسل,619.0
2:87,9,وءاتينا,تين,208.0
2:87,10,عيسى,,
2:87,11,بن,,
2:87,12,مريم,,
2:87,13,لبينت,,
2:87,14,وأيدنه,,
2:87,15,بروح,روح,674.0
2:87,16,لقدس,قدس,1344.0
2:87,17,أفكلما,كلم,1471.0
2:87,18,جاءكم,,
2:87,19,رسول,رسو,620.0
2:87,20,بما,,
2:87,21,لا,,
2:87,22,تهوى,هو,1783.0
2:87,23,أنفسكم,نفس,1702.0
2:87,24,ستكبرتم,كبر,1428.0
2:87,25,ففريقا,,
2:87,26,كذبتم,كذب,1439.0
2:87,27,وفريقا,وفر,1847.0
2:87,28,تقتلون,قتل,1336.0
2:88,1,وقالوا,,
2:88,2,قلوبنا,,
2:88,3,غلف,غلف,1220.0
2:88,4,بل,,
2:88,5,لعنهم,لعن,1524.0
2:88,6,لله,,
2:88,7,بكفرهم,كفر,1462.0
2:88,8,فقليلا,ليل,1556.0
2:88,9,ما,,
2:88,10,يؤمنون,منو,1609.0
2:89,1,ولما,,
2:89,2,جاءهم,,
2:89,3,كتب,كتب,1429.0
2:89,4,من,,
2:89,5,عند,عند,1164.0
2:89,6,لله,,
2:89,7,مصدق,صدق,942.0
2:89,8,لما,,
2:89,9,معهم,,
2:89,10,وكانوا,,
2:89,11,من,,
2:89,12,قبل,قبل,1333.0
2:89,13,يستفتحون,فتح,1247.0
2:89,14,على,,
2:89,15,لذين,,
2:89,16,كفروا,كفر,1462.0
2:89,17,فلما,,
2:89,18,جاءهم,,
2:89,19,ما,,
2:89,20,عرفوا,عرف,1106.0
2:89,21,كفروا,كفر,1462.0
2:89,22,به,,
2:89,23,فلعنة,لعن,1524.0
2:89,24,لله,,
2:89,25,على,,
2:89,26,لكفرين,كفر,1462.0
2:90,1,بئسما,,
2:90,2,شتروا,,
2:90,3,به,,
2:90,4,أنفسهم,نفس,1702.0
2:90,5,أن,,
2:90,6,يكفروا,كفر,1462.0
2:90,7,بما,,
2:90,8,أنزل,نزل,1656.0
2:90,9,لله,,
2:90,10,بغيا,,
2:90,11,أن,,
2:90,12,ينزل,نزل,1656.0
2:90,13,لله,,
2:90,14,من,,
2:90,15,فضله,فضل,1291.0
2:90,16,على,,
2:90,17,من,,
2:90,18,يشاء,,
2:90,19,من,,
2:90,20,عباده,,
2:90,21,فباءو,,
2:90,22,بغضب,غضب,1210.0
2:90,23,على,,
2:90,24,غضب,غضب,1210.0
2:90,25,وللكفرين,كفر,1462.0
2:90,26,عذاب,,
2:90,27,مهين,,
2:91,1,وإذا,,
2:91,2,قيل,قيل,1422.0
2:91,3,لهم,لهم,1548.0
2:91,4,ءامنوا,منو,1609.0
2:91,5,بما,,
2:91,6,أنزل,نزل,1656.0
2:91,7,لله,,
2:91,8,قالوا,,
2:91,9,نؤمن,,
2:91,10,بما,,
2:91,11,أنزل,نزل,1656.0
2:91,12,علينا,,
2:91,13,ويكفرون,كفر,1462.0
2:91,14,بما,,
2:91,15,وراءه,,
2:91,16,وهو,هو,1783.0
2:91,17,لحق,لحق,1505.0
2:91,18,مصدقا,صدق,942.0
2:91,19,لما,,
2:91,20,معهم,,
2:91,21,قل,,
2:91,22,فلم,,
2:91,23,تقتلون,قتل,1336.0
2:91,24,أنبياء,,
2:91,25,لله,,
2:91,26,من,,
2:91,27,قبل,قبل,1333.0
2:91,28,إن,,
2:91,29,كنتم,,
2:91,30,مؤمنين,,
2:92,1,ولقد,,
2:92,2,جاءكم,,
2:92,3,موسى,,
2:92,4,بلبينت,,
2:92,5,ثم,,
2:92,6,تخذتم,,
2:92,7,لعجل,عجل,1091.0
2:92,8,من,,
2:92,9,بعده,بعد,143.0
2:92,10,وأنتم,,
2:92,11,ظلمون,ظلم,1066.0
2:93,1,وإذ,,
2:93,2,أخذنا,,
2:93,3,ميثقكم,,
2:93,4,ورفعنا,رفع,642.0
2:93,5,فوقكم,فوق,1322.0
2:93,6,لطور,طور,1053.0
2:93,7,خذوا,,
2:93,8,ما,,
2:93,9,ءاتينكم,تين,208.0
2:93,10,بقوة,بقو,157.0
2:93,11,وسمعوا,وسم,1829.0
2:93,12,قالوا,,
2:93,13,سمعنا,معن,1595.0
2:93,14,وعصينا,,
2:93,15,وأشربوا,شرب,867.0
2:93,16,فى,,
2:93,17,قلوبهم,,
2:93,18,لعجل,عجل,1091.0
2:93,19,بكفرهم,كفر,1462.0
2:93,20,قل,,
2:93,21,بئسما,,
2:93,22,يأمركم,ركم,657.0
2:93,23,به,,
2:93,24,إيمنكم,يمن,1882.0
2:93,25,إن,,
2:93,26,كنتم,,
2:93,27,مؤمنين,,
2:94,1,قل,,
2:94,2,إن,,
2:94,3,كانت,,
2:94,4,لكم,,
2:94,5,لدار,,
2:94,6,لءاخرة,,
2:94,7,عند,عند,1164.0
2:94,8,لله,,
2:94,9,خالصة,,
2:94,10,من,,
2:94,11,دون,دون,550.0
2:94,12,لناس,,
2:94,13,فتمنوا,منو,1609.0
2:94,14,لموت,موت,1613.0
2:94,15,إن,,
2:94,16,كنتم,,
2:94,17,صدقين,صدق,942.0
2:95,1,ولن,,
2:95,2,يتمنوه,يتم,1875.0
2:95,3,أبدا,,
2:95,4,بما,,
2:95,5,قدمت,قدم,1345.0
2:95,6,أيديهم,,
2:95,7,ولله,,
2:95,8,عليم,,
2:95,9,بلظلمين,ظلم,1066.0
2:96,1,ولتجدنهم,,
2:96,2,أحرص,حرص,336.0
2:96,3,لناس,,
2:96,4,على,,
2:96,5,حيوة,,
2:96,6,ومن,,
2:96,7,لذين,,
2:96,8,أشركوا,شرك,876.0
2:96,9,يود,,
2:96,10,أحدهم,دهم,544.0
2:96,11,لو,,
2:96,12,يعمر,عمر,1156.0
2:96,13,ألف,,
2:96,14,سنة,,
2:96,15,وما,,
2:96,16,هو,هو,1783.0
2:96,17,بمزحزحه,,
2:96,18,من,,
2:96,19,لعذاب,,
2:96,20,أن,,
2:96,21,يعمر,عمر,1156.0
2:96,22,ولله,,
2:96,23,بصير,صير,985.0
2:96,24,بما,,
2:96,25,يعملون,عمل,1158.0
2:97,1,قل,,
2:97,2,من,,
2:97,3,كان,,
2:97,4,عدوا,عدو,1097.0
2:97,5,لجبريل,جبر,241.0
2:97,6,فإنه,,
2:97,7,نزله,نزل,1656.0
2:97,8,على,,
2:97,9,قلبك,قلب,1393.0
2:97,10,بإذن,,
2:97,11,لله,,
2:97,12,مصدقا,صدق,942.0
2:97,13,لما,,
2:97,14,بين,,
2:97,15,يديه,,
2:97,16,وهدى,هدى,1756.0
2:97,17,وبشرى,بشر,128.0
2:97,18,للمؤمنين,,
2:98,1,من,,
2:98,2,كان,,
2:98,3,عدوا,عدو,1097.0
2:98,4,لله,,
2:98,5,وملئكته,,
2:98,6,ورسله,رسل,619.0
2:98,7,وجبريل,وجب,1804.0
2:98,8,وميكىل,,
2:98,9,فإن,,
2:98,10,لله,,
2:98,11,عدو,عدو,1097.0
2:98,12,للكفرين,كفر,1462.0
2:99,1,ولقد,,
2:99,2,أنزلنا,نزل,1656.0
2:99,3,إليك,,
2:99,4,ءايت,,
2:99,5,بينت,,
2:99,6,وما,,
2:99,7,يكفر,كفر,1462.0
2:99,8,بها,,
2:99,9,إلا,,
2:99,10,لفسقون,فسق,1282.0
2:100,1,أوكلما,وكل,1862.0
2:100,2,عهدوا,عهد,1169.0
2:100,3,عهدا,عهد,1169.0
2:100,4,نبذه,نبذ,1624.0
2:100,5,فريق,,
2:100,6,منهم,,
2:100,7,بل,,
2:100,8,أكثرهم,كثر,1434.0
2:100,9,لا,,
2:100,10,يؤمنون,منو,1609.0
2:101,1,ولما,,
2:101,2,جاءهم,,
2:101,3,رسول,رسو,620.0
2:101,4,من,,
2:101,5,عند,عند,1164.0
2:101,6,لله,,
2:101,7,مصدق,صدق,942.0
2:101,8,لما,,
2:101,9,معهم,,
2:101,10,نبذ,نبذ,1624.0
2:101,11,فريق,,
2:101,12,من,,
2:101,13,لذين,,
2:101,14,أوتوا,,
2:101,15,لكتب,كتب,1429.0
2:101,16,كتب,كتب,1429.0
2:101,17,لله,,
2:101,18,وراء,,
2:101,19,ظهورهم,هو,1783.0
2:101,20,كأنهم,,
2:101,21,لا,,
2:101,22,يعلمون,علم,1152.0
2:102,1,وتبعوا,تبع,187.0
2:102,2,ما,,
2:102,3,تتلوا,تلو,202.0
2:102,4,لشيطين,طين,1061.0
2:102,5,على,,
2:102,6,ملك,ملك,1605.0
2:102,7,سليمن,يمن,1882.0
2:102,8,وما,,
2:102,9,كفر,كفر,1462.0
2:102,10,سليمن,يمن,1882.0
2:102,11,ولكن,,
2:102,12,لشيطين,طين,1061.0
2:102,13,كفروا,كفر,1462.0
2:102,14,يعلمون,علم,1152.0
2:102,15,لناس,,
2:102,16,لسحر,سحر,757.0
2:102,17,وما,,
2:102,18,أنزل,نزل,1656.0
2:102,19,على,,
2:102,20,لملكين,ملك,1605.0
2:102,21,ببابل,,
2:102,22,هروت,,
2:102,23,ومروت,مرو,1578.0
2:102,24,وما,,
2:102,25,يعلمان,علم,1152.0
2:102,26,من,,
2:102,27,أحد,,
2:102,28,حتى,,
2:102,29,يقولا,قول,1418.0
2:102,30,إنما,,
2:102,31,نحن,,
2:102,32,فتنة,فتن,1251.0
2:102,33,فلا,,
2:102,34,تكفر,كفر,1462.0
2:102,35,فيتعلمون,علم,1152.0
2:102,36,منهما,,
2:102,37,ما,,
2:102,38,يفرقون,فرق,1273.0
2:102,39,به,,
2:102,40,بين,,
2:102,41,لمرء,,
2:102,42,وزوجه,زوج,727.0
2:102,43,وما,,
2:102,44,هم,,
2:102,45,بضارين,رين,683.0
2:102,46,به,,
2:102,47,من,,
2:102,48,أحد,,
2:102,49,إلا,,
2:102,50,بإذن,,
2:102,51,لله,,
2:102,52,ويتعلمون,علم,1152.0
2:102,53,ما,,
2:102,54,يضرهم,,
2:102,55,ولا,,
2:102,56,ينفعهم,نفع,1704.0
2:102,57,ولقد,,
2:102,58,علموا,علم,1152.0
2:102,59,لمن,,
2:102,60,شترىه,,
2:102,61,ما,,
2:102,62,له,,
2:102,63,فى,,
2:102,64,لءاخرة,,
2:102,65,من,,
2:102,66,خلق,خلق,473.0
2:102,67,ولبئس,,
2:102,68,ما,,
2:102,69,شروا,,
2:102,70,به,,
2:102,71,أنفسهم,نفس,1702.0
2:102,72,لو,,
2:102,73,كانوا,,
2:102,74,يعلمون,علم,1152.0
2:103,1,ولو,,
2:103,2,أنهم,,
2:103,3,ءامنوا,منو,1609.0
2:103,4,وتقوا,,
2:103,5,لمثوبة,ثوب,235.0
2:103,6,من,,
2:103,7,عند,عند,1164.0
2:103,8,لله,,
2:103,9,خير,,
2:103,10,لو,,
2:103,11,كانوا,,
2:103,12,يعلمون,علم,1152.0
2:104,1,يأيها,,
2:104,2,لذين,,
2:104,3,ءامنوا,منو,1609.0
2:104,4,لا,,
2:104,5,تقولوا,قول,1418.0
2:104,6,رعنا,,
2:104,7,وقولوا,قول,1418.0
2:104,8,نظرنا,نظر,1687.0
2:104,9,وسمعوا,وسم,1829.0
2:104,10,وللكفرين,كفر,1462.0
2:104,11,عذاب,,
2:104,12,أليم,,
2:105,1,ما,,
2:105,2,يود,,
2:105,3,لذين,,
2:105,4,كفروا,كفر,1462.0
2:105,5,من,,
2:105,6,أهل,,
2:105,7,لكتب,كتب,1429.0
2:105,8,ولا,,
2:105,9,لمشركين,شرك,876.0
2:105,10,أن,,
2:105,11,ينزل,نزل,1656.0
2:105,12,عليكم,,
2:105,13,من,,
2:105,14,خير,,
2:105,15,من,,
2:105,16,ربكم,بكم,160.0
2:105,17,ولله,,
2:105,18,يختص,,
2:105,19,برحمته,برح,109.0
